Execution Date,Network Code,Subnetwork,Region,Area,People,Water heating,General heating,Usage kWh,Retailer,Plan Name,Tariffs and discounts,Plan attributes,Estimated yearly cost,Prices last changed,Result URL
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric hot water cylinder,Night store heater,"6,566",Contact Energy,Broadband Bundle Anytime with Economy and Night (Low User),Daily charge: $2.0700 | Anytime: $0.4358 | Economy: $0.3588 | Night: $0.2530 | Electricity Authority Levy: $0.0022 | ,No fixed term contract | Price change pending | Bundle required,"$3,103*",April 2026 ,https://www.powerswitch.org.nz/results?p=QEdvaDROkG
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric hot water cylinder,Night store heater,"6,566",Contact Energy,Basic Anytime with Economy and Night (Low User),Daily charge: $2.0700 | Anytime: $0.4358 | Economy: $0.3588 | Night: $0.2530 | Electricity Authority Levy: $0.0022 | ,No fixed term contract,"$3,103",April 2026 ,https://www.powerswitch.org.nz/results?p=QEdvaDROkG
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric hot water cylinder,Night store heater,"6,566",Meridian Energy,Low user Freedom Plan Anytime with Controlled and Night,Daily: $2.0700 | Anytime: $0.4246 | Controlled: $0.3670 | Night: $0.2979 | ,No fixed term contract,"$3,168",March 2026 ,https://www.powerswitch.org.nz/results?p=QEdvaDROkG
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric hot water cylinder,Night store heater,"6,566",Electric Kiwi,MoveMaster Anytime with controlled Residential (Low User),Plan Fixed Charge: $1.1500 | Anytime with Controlled Peak: $0.7498 | Anytime with Controlled Shoulder: $0.4498 | Anytime with Controlled Night: $0.3749 | Assumed percentage of power free: 9.2% | ,"No fixed term contract | Smart meter required | Free power | Time-of-Use (eg, off-peak)","$3,195",July 2025 ,https://www.powerswitch.org.nz/results?p=QEdvaDROkG
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric hot water cylinder,Night store heater,"6,566",Mercury,Flex Low Use,Daily (c/day): $1.7250 | Peak (c/kWh): $0.4483 | Off Peak (c/kWh): $0.3987 | ,"No fixed term contract | Smart meter required | Time-of-Use (eg, off-peak)","$3,304",June 2023 ,https://www.powerswitch.org.nz/results?p=QEdvaDROkG
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric hot water cylinder,Night store heater,"6,566",Contact Energy,Good Weekends Low User Plan,Daily charge: $2.0700 | Free:Weekends 9am - 5pm: $0.0000 | Charged:Weekdays & 5pm-9am Weekends: $0.5014 | Assumed percentage of power free: 15% | ,No fixed term contract | Smart meter required | Free power,"$3,568",April 2026 ,https://www.powerswitch.org.nz/results?p=QEdvaDROkG
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric hot water cylinder,Night store heater,"6,566",Electric Kiwi,Everyday Anytime with controlled Residential (Low User),Anytime with controlled Plan Fixed Charge ($/day): $1.7200 | Anytime with controlled Plan variable charge peak ($/kWh): $0.5100 | Anytime with controlled Plan variable charge off-peak ($/kWh): $0.5100 | Assumed percentage of power free: 9.2% | ,No fixed term contract | Smart meter required | Free power,"$3,608",July 2025 ,https://www.powerswitch.org.nz/results?p=QEdvaDROkG
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric hot water cylinder,Night store heater,"6,566",Contact Energy,Good Nights Low User Plan,Daily charge: $2.0700 | Free: 9pm - Midnight: $0.0000 | Charged Outside of the Free Hours: $0.5359 | Assumed percentage of power free: 18% | ,"No fixed term contract | Smart meter required | Free power | Time-of-Use (eg, off-peak)","$3,655",April 2026 ,https://www.powerswitch.org.nz/results?p=QEdvaDROkG
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Powershop,Peak/Off Peak Low User with $150 credit over 12 months,not applicable,"No fixed term contract | Time-of-Use (eg, off-peak)","$2,831",April 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Electric Kiwi,Sunday Saver Anytime Residential (Low User),Anytime Plan Fixed Charge: $2.0700 | Anytime Plan variable charge Peak: $0.5646 | Anytime Plan variable charge Off Peak: $0.5082 | Assumed percentage of power free: 27% | ,"No fixed term contract | Smart meter required | Free power | Bundle required | Time-of-Use (eg, off-peak)","$2,859*",June 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Genesis Energy,Time Varied Plan - Low User,Daily Charge - cents/day: $1.6732 | Day - cents/kWh: $0.4877 | Night - cents/kWh: $0.2261 | ,"No fixed term contract | Smart meter required | Time-of-Use (eg, off-peak)","$2,871",June 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Pulse Energy,Price Promise Plan Low User Uncontrolled (All Day),Daily charge: $2.0700 | Uncontrolled: $0.3827 | ,No fixed term contract,"$2,899",April 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Mercury,Flex Low Use,Daily (c/day): $1.7250 | Peak (c/kWh): $0.4483 | Off Peak (c/kWh): $0.3987 | ,"No fixed term contract | Smart meter required | Time-of-Use (eg, off-peak)","$2,951",June 2023 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Mercury,Everyday Open Term Low User Anytime,Daily charge: $1.7250 | Anytime: $0.4338 | ,No fixed term contract,"$3,059",January 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Genesis Energy,PowerHome Uncontrolled (Low user),Daily Fixed Charge: $1.6732 | Uncontrolled: $0.4408 | ,No fixed term contract,"$3,080",January 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Electric Kiwi,MoveMaster Anytime Residential (Low User),Plan Fixed Charge: $1.1500 | Anytime Peak: $0.7735 | Anytime Shoulder: $0.4641 | Anytime Night: $0.3867 | Assumed percentage of power free: 9.2% | ,"No fixed term contract | Smart meter required | Free power | Time-of-Use (eg, off-peak)","$3,087",July 2025 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Meridian Energy,Low user Freedom Plan Anytime,Daily: $2.0700 | Anytime: $0.4246 | ,No fixed term contract,"$3,134",March 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Contact Energy,Good Weekends Low User Plan,Daily charge: $2.0700 | Free:Weekends 9am - 5pm: $0.0000 | Charged:Weekdays & 5pm-9am Weekends: $0.5014 | Assumed percentage of power free: 15% | ,No fixed term contract | Smart meter required | Free power,"$3,155",April 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Contact Energy,Broadband Bundle Anytime (Low User),Daily charge: $2.0700 | Anytime: $0.4358 | Electricity Authority Levy: $0.0022 | ,No fixed term contract | Price change pending | Bundle required,"$3,209*",April 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Contact Energy,Basic Anytime (Low User),Daily charge: $2.0700 | Anytime: $0.4358 | Electricity Authority Levy: $0.0022 | ,No fixed term contract,"$3,209",April 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Contact Energy,Good Nights Low User Plan,Daily charge: $2.0700 | Free: 9pm - Midnight: $0.0000 | Charged Outside of the Free Hours: $0.5359 | Assumed percentage of power free: 18% | ,"No fixed term contract | Smart meter required | Free power | Time-of-Use (eg, off-peak)","$3,229",April 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Electric Kiwi,Everyday Anytime Residential (Low User),Anytime Plan Fixed Charge ($/day): $1.7200 | Anytime Plan variable charge peak ($/kWh): $0.5262 | Anytime Plan variable charge off-peak ($/kWh): $0.5262 | Assumed percentage of power free: 9.2% | ,No fixed term contract | Smart meter required | Free power,"$3,250",July 2025 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Heat pump,"5,601",Pulse Energy,Power Shift Plan Low User,not applicable,"No fixed term contract | Smart meter required | Time-of-Use (eg, off-peak)","$3,294",April 2026 ,https://www.powerswitch.org.nz/results?p=VmqglWnjow
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Genesis Energy,Time Varied Plan - Low User,Daily Charge - cents/day: $1.6732 | Day - cents/kWh: $0.4877 | Night - cents/kWh: $0.2261 | ,"No fixed term contract | Smart meter required | Time-of-Use (eg, off-peak)","$2,764",June 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Powershop,Peak/Off Peak Low User with $150 credit over 12 months,not applicable,"No fixed term contract | Time-of-Use (eg, off-peak)","$2,824",April 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Electric Kiwi,Sunday Saver Anytime Residential (Low User),Anytime Plan Fixed Charge: $2.0700 | Anytime Plan variable charge Peak: $0.5646 | Anytime Plan variable charge Off Peak: $0.5082 | Assumed percentage of power free: 27% | ,"No fixed term contract | Smart meter required | Free power | Bundle required | Time-of-Use (eg, off-peak)","$3,075*",June 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Electric Kiwi,MoveMaster Anytime Residential (Low User),Plan Fixed Charge: $1.1500 | Anytime Peak: $0.7735 | Anytime Shoulder: $0.4641 | Anytime Night: $0.3867 | Assumed percentage of power free: 9.2% | ,"No fixed term contract | Smart meter required | Free power | Time-of-Use (eg, off-peak)","$3,126",July 2025 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Pulse Energy,Price Promise Plan Low User Uncontrolled (All Day),Daily charge: $2.0700 | Uncontrolled: $0.3827 | ,No fixed term contract,"$3,142",April 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Mercury,Flex Low Use,Daily (c/day): $1.7250 | Peak (c/kWh): $0.4483 | Off Peak (c/kWh): $0.3987 | ,"No fixed term contract | Smart meter required | Time-of-Use (eg, off-peak)","$3,167",June 2023 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Mercury,Everyday Open Term Low User Anytime,Daily charge: $1.7250 | Anytime: $0.4338 | ,No fixed term contract,"$3,334",January 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Genesis Energy,PowerHome Uncontrolled (Low user),Daily Fixed Charge: $1.6732 | Uncontrolled: $0.4408 | ,No fixed term contract,"$3,359",January 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Meridian Energy,Low user Freedom Plan Anytime,Daily: $2.0700 | Anytime: $0.4246 | ,No fixed term contract,"$3,403",March 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Contact Energy,Good Weekends Low User Plan,Daily charge: $2.0700 | Free:Weekends 9am - 5pm: $0.0000 | Charged:Weekdays & 5pm-9am Weekends: $0.5014 | Assumed percentage of power free: 15% | ,No fixed term contract | Smart meter required | Free power,"$3,427",April 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Contact Energy,Broadband Bundle Anytime (Low User),Daily charge: $2.0700 | Anytime: $0.4358 | Electricity Authority Levy: $0.0022 | ,No fixed term contract | Price change pending | Bundle required,"$3,487*",April 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Contact Energy,Basic Anytime (Low User),Daily charge: $2.0700 | Anytime: $0.4358 | Electricity Authority Levy: $0.0022 | ,No fixed term contract,"$3,487",April 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Pulse Energy,Power Shift Plan Low User,not applicable,"No fixed term contract | Smart meter required | Time-of-Use (eg, off-peak)","$3,487",April 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Contact Energy,Good Nights Low User Plan,Daily charge: $2.0700 | Free: 9pm - Midnight: $0.0000 | Charged Outside of the Free Hours: $0.5359 | Assumed percentage of power free: 18% | ,"No fixed term contract | Smart meter required | Free power | Time-of-Use (eg, off-peak)","$3,509",April 2026 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,1-2 people,Electric continuous hot water,Night store heater,"6,235",Electric Kiwi,Everyday Anytime Residential (Low User),Anytime Plan Fixed Charge ($/day): $1.7200 | Anytime Plan variable charge peak ($/kWh): $0.5262 | Anytime Plan variable charge off-peak ($/kWh): $0.5262 | Assumed percentage of power free: 9.2% | ,No fixed term contract | Smart meter required | Free power,"$3,547",July 2025 ,https://www.powerswitch.org.nz/results?p=qmnyWbxdEA
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Powershop,Peak/Off Peak with Controlled with $150 Credit over 12 months.,not applicable,"No fixed term contract | Time-of-Use (eg, off-peak)","$2,464",April 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Electric Kiwi,Sunday Saver Anytime with controlled Residential (Standard User),Anytime with controlled Plan Fixed Charge: $2.7900 | Anytime with controlled Plan variable charge Peak: $0.4979 | Anytime with controlled Plan variable charge Off Peak: $0.4482 | Assumed percentage of power free: 27% | ,"No fixed term contract | Smart meter required | Free power | Bundle required | Time-of-Use (eg, off-peak)","$5,311*",June 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Pulse Energy,Price Promise Plan Standard User Uncontrolled with Controlled (All Day),Daily charge: $3.3403 | Uncontrolled: $0.3664 | Controlled: $0.3088 | ,No fixed term contract,"$5,688",April 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Genesis Energy,Time Varied Plan - Standard User,Daily Charge - cents/day: $2.2456 | Day - cents/kWh: $0.4617 | Night - cents/kWh: $0.2001 | ,"No fixed term contract | Smart meter required | Time-of-Use (eg, off-peak)","$5,720",June 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Contact Energy,Broadband Bundle Anytime with Economy,Daily charge: $3.4017 | Anytime: $0.3760 | Economy: $0.2990 | Electricity Authority Levy: $0.0022 | ,No fixed term contract | Price change pending | Bundle required,"$5,770*",April 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Contact Energy,Basic Anytime with Economy,Daily charge: $3.4017 | Anytime: $0.3760 | Economy: $0.2990 | Electricity Authority Levy: $0.0022 | ,No fixed term contract,"$5,770",April 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Meridian Energy,Freedom Plan Anytime with Controlled,Daily: $2.7636 | Anytime: $0.3930 | Controlled: $0.3353 | ,No fixed term contract,"$5,822",March 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Genesis Energy,PowerHome Uncontrolled with Controlled (Standard user),Daily Fixed Charge: $2.2456 | Uncontrolled: $0.4148 | Controlled: $0.3476 | ,No fixed term contract,"$5,870",January 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
21/07/2026,WPOW,NULL,Westland,Westland,5+ people,Electric hot water cylinder,Heat pump,"12,959",Mercury,Everyday Open Term Standard Anytime with Controlled,Daily charge: $2.0815 | Anytime: $0.4176 | Controlled: $0.3585 | ,No fixed term contract,"$5,885",January 2026 ,https://www.powerswitch.org.nz/results?p=YEvbjwJBEV
